Destination,Year,Origin,Migration,Population: Destination,Population: Origin,Euclidean Distance,Per cap per inc: Destination,Total Employment: Destination,Per cap per inc: Origin,Total Employment: Origin
Minnesota,2016,North Dakota,10745,5525360,756114,6.26295412454852,53058,3698285,51717,576908
Minnesota,2016,Ohio,2570,5525360,11640060,12.9997537500849,53058,3698285,45204,6931860
Minnesota,2016,Oklahoma,1542,5525360,3928143,11.1996223364771,53058,3698285,41868,2286701
Minnesota,2016,Oregon,1060,5525360,4093271,26.3538916701731,53058,3698285,46548,2450362
Minnesota,2016,Pennsylvania,1180,5525360,12788468,17.3835217861708,53058,3698285,51793,7593966
Minnesota,2016,Rhode Island,0,5525360,1057816,23.1853371339012,53058,3698285,50604,632521
Minnesota,2016,South Carolina,403,5525360,4963031,18.2723151167388,53058,3698285,40527,2700035
Minnesota,2016,South Dakota,5127,5525360,863693,6.21275782341757,53058,3698285,48685,597414
Minnesota,2016,Tennessee,1393,5525360,6651277,13.1585263258796,53058,3698285,43591,3951095
Minnesota,2016,Texas,4849,5525360,27914064,15.6629299611626,53058,3698285,45803,16685139
Minnesota,2016,Utah,1828,5525360,3044241,18.7238525132752,53058,3698285,42342,1933422
Minnesota,2016,Vermont,40,5525360,624366,21.7621903919415,53058,3698285,50363,433924
Minnesota,2016,Virginia,1071,5525360,8417651,17.7611369411415,53058,3698285,53744,5142712
Minnesota,2016,Washington,2666,5525360,7299961,26.1429664754732,53058,3698285,55762,4310119
Minnesota,2016,West Virginia,331,5525360,1832435,15.6987943433523,53058,3698285,37070,890105
Minnesota,2016,Wisconsin,18683,5525360,5775170,4.61417922976272,53058,3698285,47577,3658030
Minnesota,2016,Wyoming,846,5525360,585243,13.6513334237631,53058,3698285,54073,398271
Minnesota,2017,Alabama,491,5569283,4877989,15.4570772246487,54930,3735455,41000,2649260
Minnesota,2017,Arizona,2587,5569283,7048088,21.1131987822432,54930,3735455,42566,3740960
Minnesota,2017,Arkansas,634,5569283,3003855,11.5688320837652,54930,3735455,41622,1640411
Minnesota,2017,California,5518,5569283,39337785,26.876140590236,54930,3735455,60581,23538609
Minnesota,2017,Colorado,4221,5569283,5617421,13.411196290175,54930,3735455,55550,3759409
Minnesota,2017,Connecticut,932,5569283,3575324,22.0885849466215,54930,3735455,71699,2300325
Minnesota,2017,Delaware,131,5569283,957942,20.1865403584413,54930,3735455,50738,584834
Minnesota,2017,District of Columbia,516,5569283,697079,18.8142345742122,54930,3735455,78974,902759
Minnesota,2017,Florida,3512,5569283,20977089,21.2498481874374,54930,3735455,48473,12085322
Minnesota,2017,Georgia,2247,5569283,10417031,17.4583238923825,54930,3735455,44865,6124558
Minnesota,2017,Idaho,209,5569283,1719745,20.44134336906,54930,3735455,42218,1007546
Minnesota,2017,Illinois,7297,5569283,12779893,8.07465102014033,54930,3735455,54247,7817318
Minnesota,2017,Indiana,2505,5569283,6662068,10.2763784383419,54930,3735455,45217,3901788
Minnesota,2017,Iowa,5870,5569283,3143734,4.31830848161232,54930,3735455,47629,2062038
Minnesota,2017,Kansas,669,5569283,2910892,8.82667501418622,54930,3735455,48846,1913506
Minnesota,2017,Kentucky,360,5569283,4455590,12.5950964997892,54930,3735455,40874,2519631
Minnesota,2017,Louisiana,378,5569283,4673673,15.4279767891262,54930,3735455,43903,2695724
Minnesota,2017,Maine,164,5569283,1335743,25.0962228214953,54930,3735455,46525,834691
Minnesota,2017,Maryland,934,5569283,6028186,18.9842841277016,54930,3735455,60714,3692575
Minnesota,2017,Massachusetts,1280,5569283,6863560,22.8422549530852,54930,3735455,68405,4778377
Minnesota,2017,Michigan,4664,5569283,9976752,10.0928351831589,54930,3735455,45931,5630538
Minnesota,2017,Mississippi,573,5569283,2990674,14.3378159621515,54930,3735455,36510,1589961
Minnesota,2017,Missouri,1745,5569283,6111382,8.15717166960048,54930,3735455,45307,3735898
Minnesota,2017,Montana,422,5569283,1053862,15.3527658030004,54930,3735455,46138,674336
Minnesota,2017,Nebraska,2225,5569283,1916998,7.29424968957766,54930,3735455,50617,1317550
Minnesota,2017,Nevada,997,5569283,2972097,23.4049707263338,54930,3735455,47615,1779792
Minnesota,2017,New Hampshire,74,5569283,1350395,22.8832467930324,54930,3735455,58689,882286
Minnesota,2017,New Jersey,1144,5569283,8888147,20.5829769798559,54930,3735455,64964,5448478
Minnesota,2017,New Mexico,754,5569283,2092844,16.7545769141692,54930,3735455,39727,1095372
Minnesota,2017,New York,3274,5569283,19593849,19.1039120043177,54930,3735455,65799,12389041
Minnesota,2017,North Carolina,1737,5569283,10275758,18.4108952917746,54930,3735455,44376,5922721
Minnesota,2017,North Dakota,10579,5569283,756755,6.26295412454852,54930,3735455,52610,573075
Minnesota,2017,Ohio,2704,5569283,11665706,12.9997537500849,54930,3735455,46804,6988155
Minnesota,2017,Oklahoma,301,5569283,3933602,11.1996223364771,54930,3735455,43769,2290660
Minnesota,2017,Oregon,875,5569283,4147294,26.3538916701731,54930,3735455,48719,2516074
Minnesota,2017,Pennsylvania,1249,5569283,12794679,17.3835217861708,54930,3735455,53277,7663502
Minnesota,2017,Rhode Island,123,5569283,1056554,23.1853371339012,54930,3735455,52600,637946
Minnesota,2017,South Carolina,521,5569283,5027102,18.2723151167388,54930,3735455,42178,2760166
Minnesota,2017,South Dakota,6244,5569283,873732,6.21275782341757,54930,3735455,49738,601300
Minnesota,2017,Tennessee,2212,5569283,6714748,13.1585263258796,54930,3735455,45193,4032836
Minnesota,2017,Texas,5529,5569283,28291024,15.6629299611626,54930,3735455,48402,17102707
Minnesota,2017,Utah,392,5569283,3103540,18.7238525132752,54930,3735455,44142,1993340
Minnesota,2017,Vermont,46,5569283,625132,21.7621903919415,54930,3735455,51632,436223
Minnesota,2017,Virginia,1552,5569283,8471011,17.7611369411415,54930,3735455,55582,5218115
Minnesota,2017,Washington,3333,5569283,7427951,26.1429664754732,54930,3735455,58400,4429973
Minnesota,2017,West Virginia,44,5569283,1818683,15.6987943433523,54930,3735455,38891,888888
Minnesota,2017,Wisconsin,20555,5569283,5793147,4.61417922976272,54930,3735455,49239,3679343
Minnesota,2017,Wyoming,213,5569283,579994,13.6513334237631,54930,3735455,56421,398915
Minnesota,2018,Alabama,976,5608762,4891628,15.4570772246487,57346,3776390,42676,2691497
Minnesota,2018,Arizona,2176,5608762,7164228,21.1131987822432,57346,3776390,44558,3853621
Minnesota,2018,Arkansas,621,5608762,3012161,11.5688320837652,57346,3776390,43290,1657511
Minnesota,2018,California,4915,5608762,39437463,26.876140590236,57346,3776390,63759,24086110
Minnesota,2018,Colorado,2605,5608762,5697155,13.411196290175,57346,3776390,58836,3855474
Minnesota,2018,Connecticut,342,5608762,3574561,22.0885849466215,57346,3776390,74791,2316626
Minnesota,2018,Delaware,0,5608762,966985,20.1865403584413,57346,3776390,52848,597228
Minnesota,2018,District of Columbia,141,5608762,704147,18.8142345742122,57346,3776390,80943,914060
Minnesota,2018,Florida,5720,5608762,21254926,21.2498481874374,57346,3776390,50939,12547585
Minnesota,2018,Georgia,727,5608762,10519389,17.4583238923825,57346,3776390,46921,6284607
Minnesota,2018,Idaho,544,5608762,1752074,20.44134336906,57346,3776390,44514,1040434
Minnesota,2018,Illinois,8454,5608762,12724685,8.07465102014033,57346,3776390,57138,7880969
Minnesota,2018,Indiana,1388,5608762,6698481,10.2763784383419,57346,3776390,47300,3960510
Minnesota,2018,Iowa,4626,5608762,3149900,4.31830848161232,57346,3776390,50154,2075928
Minnesota,2018,Kansas,936,5608762,2912748,8.82667501418622,57346,3776390,51236,1926040
Minnesota,2018,Kentucky,443,5608762,4464273,12.5950964997892,57346,3776390,42309,2544758
Minnesota,2018,Louisiana,382,5608762,4664450,15.4279767891262,57346,3776390,46159,2727693
Minnesota,2018,Maine,249,5608762,1340123,25.0962228214953,57346,3776390,48753,844922
Minnesota,2018,Maryland,1330,5608762,6042153,18.9842841277016,57346,3776390,62642,3751324
Minnesota,2018,Massachusetts,819,5608762,6885720,22.8422549530852,57346,3776390,71768,4854274
Minnesota,2018,Michigan,2043,5608762,9987286,10.0928351831589,57346,3776390,47762,5713384
Minnesota,2018,Mississippi,415,5608762,2982879,14.3378159621515,57346,3776390,37828,1601728
Minnesota,2018,Missouri,2483,5608762,6125986,8.15717166960048,57346,3776390,47076,3776360
Minnesota,2018,Montana,812,5608762,1061818,15.3527658030004,57346,3776390,48141,683974
Minnesota,2018,Nebraska,1830,5608762,1925512,7.29424968957766,57346,3776390,52893,1329836
Minnesota,2018,Nevada,848,5608762,3030725,23.4049707263338,57346,3776390,49944,1847969
Minnesota,2018,New Hampshire,110,5608762,1355064,22.8832467930324,57346,3776390,61399,892389
Minnesota,2018,New Jersey,231,5608762,8891730,20.5829769798559,57346,3776390,67801,5549186
Minnesota,2018,New Mexico,406,5608762,2093754,16.7545769141692,57346,3776390,41650,1110785
Minnesota,2018,New York,3536,5608762,19544098,19.1039120043177,57346,3776390,68609,12651360
Minnesota,2018,North Carolina,1934,5608762,10391358,18.4108952917746,57346,3776390,46172,6056769
Minnesota,2018,North Dakota,9793,5608762,760062,6.26295412454852,57346,3776390,55643,578315
Minnesota,2018,Ohio,1134,5608762,11680892,12.9997537500849,57346,3776390,48728,7065741
Minnesota,2018,Oklahoma,1111,5608762,3943488,11.1996223364771,57346,3776390,45806,2310659
Minnesota,2018,Oregon,974,5608762,4183538,26.3538916701731,57346,3776390,51479,2570026
Minnesota,2018,Pennsylvania,1282,5608762,12809107,17.3835217861708,57346,3776390,55996,7765629
Minnesota,2018,Rhode Island,202,5608762,1059338,23.1853371339012,57346,3776390,54377,648015
Minnesota,2018,South Carolina,151,5608762,5091702,18.2723151167388,57346,3776390,43847,2846388
Minnesota,2018,South Dakota,3896,5608762,879386,6.21275782341757,57346,3776390,52592,609555
Minnesota,2018,Tennessee,1220,5608762,6778180,13.1585263258796,57346,3776390,47165,4118341
Minnesota,2018,Texas,4757,5608762,28624564,15.6629299611626,57346,3776390,51144,17605335
Minnesota,2018,Utah,626,5608762,3155153,18.7238525132752,57346,3776390,46984,2068131
Minnesota,2018,Vermont,85,5608762,624802,21.7621903919415,57346,3776390,53493,437913
Minnesota,2018,Virginia,810,5608762,8510920,17.7611369411415,57346,3776390,57898,5311110
Minnesota,2018,Washington,5889,5608762,7526793,26.1429664754732,57346,3776390,62185,4542520
Minnesota,2018,West Virginia,0,5608762,1805953,15.6987943433523,57346,3776390,41154,897415
Minnesota,2018,Wisconsin,15270,5608762,5809319,4.61417922976272,57346,3776390,51611,3720997
Minnesota,2018,Wyoming,424,5608762,579054,13.6513334237631,57346,3776390,60537,404465
Minnesota,2019,Alabama,433,5640053,4907965,15.4570772246487,58830,3819497,44102,2735740
Minnesota,2019,Arizona,1748,5640053,7291843,21.1131987822432,58830,3819497,45975,3969347
Minnesota,2019,Arkansas,296,5640053,3020985,11.5688320837652,58830,3819497,44582,1673743
Minnesota,2019,California,6232,5640053,39437610,26.876140590236,58830,3819497,66745,24602061
Minnesota,2019,Colorado,3647,5640053,5758486,13.411196290175,58830,3819497,61159,3949744
Minnesota,2019,Connecticut,386,5640053,3566022,22.0885849466215,58830,3819497,77273,2331726
Minnesota,2019,Delaware,6,5640053,976668,20.1865403584413,58830,3819497,54323,606694
Minnesota,2019,District of Columbia,209,5640053,708253,18.8142345742122,58830,3819497,83111,923009
Minnesota,2019,Florida,4070,5640053,21492056,21.2498481874374,58830,3819497,52391,12857048
Minnesota,2019,Georgia,1862,5640053,10628020,17.4583238923825,58830,3819497,48188,6418752
Minnesota,2019,Idaho,850,5640053,1789060,20.44134336906,58830,3819497,45917,1071664
Minnesota,2019,Illinois,8348,5640053,12667017,8.07465102014033,58830,3819497,58786,7962884
Minnesota,2019,Indiana,2085,5640053,6731010,10.2763784383419,58830,3819497,48687,4006907
Minnesota,2019,Iowa,5739,5640053,3159596,4.31830848161232,58830,3819497,51791,2093635
Minnesota,2019,Kansas,607,5640053,2912635,8.82667501418622,58830,3819497,53439,1945791
Minnesota,2019,Kentucky,445,5640053,4472345,12.5950964997892,58830,3819497,43724,2572457
Minnesota,2019,Louisiana,192,5640053,4658285,15.4279767891262,58830,3819497,47363,2745180
Minnesota,2019,Maine,207,5640053,1345770,25.0962228214953,58830,3819497,50575,856302
Minnesota,2019,Maryland,826,5640053,6054954,18.9842841277016,58830,3819497,64541,3803930
Minnesota,2019,Massachusetts,2442,5640053,6894883,22.8422549530852,58830,3819497,74161,4936751
Minnesota,2019,Michigan,3106,5640053,9984795,10.0928351831589,58830,3819497,49238,5772831
Minnesota,2019,Mississippi,495,5640053,2978227,14.3378159621515,58830,3819497,38887,1617430
Minnesota,2019,Missouri,1568,5640053,6140475,8.15717166960048,58830,3819497,48631,3821914
Minnesota,2019,Montana,1379,5640053,1070123,15.3527658030004,58830,3819497,49684,695247
Minnesota,2019,Nebraska,1365,5640053,1932571,7.29424968957766,58830,3819497,54567,1342465
Minnesota,2019,Nevada,1081,5640053,3090771,23.4049707263338,58830,3819497,50985,1902080
Minnesota,2019,New Hampshire,0,5640053,1360783,22.8832467930324,58830,3819497,63452,904939
Minnesota,2019,New Jersey,602,5640053,8891258,20.5829769798559,58830,3819497,70399,5635957
Minnesota,2019,New Mexico,506,5640053,2099634,16.7545769141692,58830,3819497,43268,1130618
Minnesota,2019,New York,2549,5640053,19463131,19.1039120043177,58830,3819497,71682,12873579
Minnesota,2019,North Carolina,1175,5640053,10501384,18.4108952917746,58830,3819497,47706,6188601
Minnesota,2019,North Dakota,8360,5640053,763724,6.26295412454852,58830,3819497,57108,586904
Minnesota,2019,Ohio,2935,5640053,11696507,12.9997537500849,58830,3819497,50167,7142330
Minnesota,2019,Oklahoma,204,5640053,3960676,11.1996223364771,58830,3819497,47297,2336794
Minnesota,2019,Oregon,1119,5640053,4216116,26.3538916701731,58830,3819497,53212,2619624
Minnesota,2019,Pennsylvania,1349,5640053,12798883,17.3835217861708,58830,3819497,58046,7873779
Minnesota,2019,Rhode Island,0,5640053,1058158,23.1853371339012,58830,3819497,56426,656527
Minnesota,2019,South Carolina,275,5640053,5157702,18.2723151167388,58830,3819497,45359,2901536
Minnesota,2019,South Dakota,3941,5640053,887127,6.21275782341757,58830,3819497,53812,617232
Minnesota,2019,Tennessee,1262,5640053,6830325,13.1585263258796,58830,3819497,48676,4205777
Minnesota,2019,Texas,5916,5640053,28986794,15.6629299611626,58830,3819497,52829,18024338
Minnesota,2019,Utah,314,5640053,3203383,18.7238525132752,58830,3819497,48978,2127017
Minnesota,2019,Vermont,0,5640053,624046,21.7621903919415,58830,3819497,55288,441120
Minnesota,2019,Virginia,1743,5640053,8556642,17.7611369411415,58830,3819497,59509,5407314
Minnesota,2019,Washington,5166,5640053,7614024,26.1429664754732,58830,3819497,64766,4647252
Minnesota,2019,West Virginia,0,5640053,1795263,15.6987943433523,58830,3819497,42242,895190
Minnesota,2019,Wisconsin,18403,5640053,5824581,4.61417922976272,58830,3819497,53207,3753460
Minnesota,2019,Wyoming,207,5640053,580116,13.6513334237631,58830,3819497,62044,412765
Mississippi,2011,Alabama,8922,2979147,4799642,2.83759875603229,32155,1509941,34991,2497933
Mississippi,2011,Arizona,556,2979147,6473416,22.0529385700867,32155,1509941,34968,3239045
Mississippi,2011,Arkansas,2315,2979147,2941038,3.50845692672031,32155,1509941,33856,1561948
Mississippi,2011,California,4723,2979147,37636311,30.2823496925929,32155,1509941,46177,19986021
Mississippi,2011,Colorado,484,2979147,5121900,17.0668233251309,32155,1509941,43568,3204078
Mississippi,2011,Connecticut,54,2979147,3588632,19.1212631127246,32155,1509941,63793,2206269
Mississippi,2011,Delaware,0,2979147,907590,15.4766197545339,32155,1509941,43881,530400
Mississippi,2011,District of Columbia,415,2979147,620290,14.0663814430079,32155,1509941,67366,826761
Mississippi,2011,Florida,6152,2979147,19055607,8.25536429941931,32155,1509941,40126,10036634
Mississippi,2011,Georgia,3136,2979147,9803630,6.21991526917898,32155,1509941,36572,5325616
Mississippi,2011,Idaho,55,2979147,1584272,27.5705201079143,32155,1509941,33506,878541
Mississippi,2011,Illinois,2068,2979147,12867783,7.32843668651461,32155,1509941,44139,7376100
Mississippi,2011,Indiana,611,2979147,6517250,7.91880559101282,32155,1509941,37646,3590196
Mississippi,2011,Iowa,650,2979147,3066772,10.0809534934391,32155,1509941,40942,1975960
Mississippi,2011,Kansas,66,2979147,2869677,10.4315607547935,32155,1509941,42709,1819044
Mississippi,2011,Kentucky,1626,2979147,4370817,6.47867057441169,32155,1509941,34616,2368202
Mississippi,2011,Louisiana,7139,2979147,4576244,2.87255595192984,32155,1509941,38701,2564944
Mississippi,2011,Maine,0,2979147,1328473,24.0220745951565,32155,1509941,39462,794389
Mississippi,2011,Maryland,265,2979147,5840241,14.3426259093834,32155,1509941,52426,3394831
Mississippi,2011,Massachusetts,1445,2979147,6614218,20.2196779506248,32155,1509941,55296,4175311
Mississippi,2011,Michigan,1610,2979147,9883053,11.857514806397,32155,1509941,37506,5165348
Mississippi,2011,Minnesota,614,2979147,5346620,14.3378159621515,32155,1509941,45345,3469201
Mississippi,2011,Missouri,1581,2979147,6011182,6.28078619934834,32155,1509941,38334,3506571
Mississippi,2011,Montana,0,2979147,997518,24.5594033011699,32155,1509941,38172,623175
Mississippi,2011,Nebraska,118,2979147,1840914,13.4142169616743,32155,1509941,45420,1232457
Mississippi,2011,Nevada,84,2979147,2713114,27.7861816589647,32155,1509941,38546,1501839
Mississippi,2011,New Hampshire,65,2979147,1320444,21.135870884299,32155,1509941,48915,818789
Mississippi,2011,New Jersey,269,2979147,8828552,16.7448036109055,32155,1509941,53691,5018505
Mississippi,2011,New Mexico,1075,2979147,2080707,16.5275364273705,32155,1509941,34998,1064267
Mississippi,2011,New York,364,2979147,19499921,17.4465729851169,32155,1509941,51494,11294064
Mississippi,2011,North Carolina,483,2979147,9658913,10.6572607179379,32155,1509941,36759,5292814
Mississippi,2011,North Dakota,0,2979147,685526,18.2390541422901,32155,1509941,47966,529779
Mississippi,2011,Ohio,991,2979147,11545735,10.203753840569,32155,1509941,39063,6521658
Mississippi,2011,Oklahoma,566,2979147,3788824,8.33851474236086,32155,1509941,39033,2158874
Mississippi,2011,Oregon,74,2979147,3872672,32.8526157254293,32155,1509941,37812,2201553
Mississippi,2011,Pennsylvania,2568,2979147,12747052,14.3795283851678,32155,1509941,44201,7217098
Mississippi,2011,Rhode Island,41,2979147,1053829,20.1678199389022,32155,1509941,44663,591692
Mississippi,2011,South Carolina,398,2979147,4672655,8.8451998754991,32155,1509941,34068,2427409
Mississippi,2011,South Dakota,6,2979147,823740,15.7528673319128,32155,1509941,44604,566480
